rosbagTimestamp,x,y,z,r,p,q,joint1,joint2,joint3,joint4
617974000000,2.05483317375,-2.49379992485,1.00504457951,0.00181318811058,0.00600188050812,0.000190719741541,0.213710307726,0.484583373405,0.107844076526,-0.592427749737
618074000000,2.05466127396,-2.49506163597,1.00634920597,0.00101183524042,0.00785177816115,0.00010259677394,0.213710307803,0.484583373935,0.107844076486,-0.592427769477
618173000000,2.05615067482,-2.49605894089,1.00735867023,0.00127043725087,0.00856012391379,3.48563588627E-05,0.213710307653,0.484583375683,0.107844076427,-0.592427824341
618273000000,2.05635428429,-2.49681138992,1.00769042969,0.000966935298752,0.00780760585783,3.60594798378E-05,0.213710307718,0.48458337235,0.10784407657,-0.592427715393
618374000000,2.05355906487,-2.49968194962,1.00782799721,0.00185736548191,0.00643781736383,0.000107974654739,0.213710307746,0.484583374818,0.10784407652,-0.592427789117
618473000000,2.05361270905,-2.50128674507,1.00734460354,0.0011649282125,0.00696189227527,-0.000182740915493,0.213710307586,0.484583373724,0.107844076597,-0.592427749327
618574000000,2.0554792881,-2.50229120255,1.00641167164,0.000758978834148,0.00660701478015,-0.000269762834722,0.213710307595,0.484583373438,0.107844076594,-0.592427741747
618675000000,2.05591750145,-2.50294327736,1.00582945347,0.000933212110024,0.00550265596279,-0.000425730374876,0.213710307834,0.484583371007,0.107844076674,-0.592427664903
618773000000,2.05108499527,-2.50548577309,1.00501251221,0.00309788451035,0.00567456768139,0.000177883636461,0.213710307775,0.484583372868,0.107844076586,-0.592427727447
618873000000,2.04955935478,-2.50678277016,1.00431656837,0.00218830076313,0.00857349890821,0.00036299629226,0.213710307798,0.484583373489,0.107844076572,-0.592427746736
618973000000,2.04930853844,-2.50712418556,1.00393044949,0.00143590711313,0.0103518677802,0.000523991054551,0.213710307492,0.484583374318,0.107844076554,-0.592427772424
619074000000,2.04889035225,-2.50822114944,1.00335776806,0.00244901282296,0.0118982470724,0.000403255056592,0.213710307967,0.484583376757,0.107844076488,-0.592427847579
619172000000,2.04597425461,-2.51404261589,1.00266695023,0.000912275568106,0.0110893062771,0.000718362613319,0.213710307489,0.484583374457,0.10784407655,-0.592427777138
619274000000,2.04622578621,-2.51606059074,1.00244879723,-0.000405783825425,0.0100395501766,0.000280013295,0.213710307409,0.484583372368,0.107844076568,-0.592427718793
619373000000,2.04797148705,-2.51785492897,1.00213885307,-0.000702885262355,0.00900561814327,2.06802672724E-07,0.213710307809,0.484583373738,0.107844076545,-0.592427759117
619474000000,2.04873490334,-2.52115917206,1.00228059292,-0.000317943068064,0.00768396521865,-0.000160537795874,0.213710307717,0.484583373482,0.107844076577,-0.592427749052
619573000000,2.047757864,-2.5246796608,1.00328147411,0.000791655283961,0.00787685986188,0.00014051770055,0.213710307893,0.484583374003,0.107844076523,-0.592427770193
619673000000,2.04808044434,-2.52599048615,1.00371575356,0.000516382124646,0.00861968291913,-0.000167374954573,0.213710307639,0.484583371677,0.107844076566,-0.592427700363
619773000000,2.04978442192,-2.52629137039,1.00474429131,0.00132435737845,0.0104722858987,-7.39041887804E-05,0.213710307643,0.484583375768,0.107844076399,-0.592427833655
619874000000,2.0492579937,-2.52811861038,1.00560331345,0.00300519043635,0.0108168325038,-6.95588388989E-05,0.213710307799,0.484583375093,0.107844076492,-0.592427804161
619974000000,2.04785943031,-2.53115439415,1.00573027134,0.00376667153594,0.00957863437962,-0.000118854822239,0.213710307979,0.484583374296,0.107844076573,-0.592427772288
620077000000,2.04663324356,-2.53494930267,1.00622284412,0.0021906924674,0.00891877511039,-0.000113722348693,0.213710307674,0.484583374679,0.107844076526,-0.592427788408
620173000000,2.04530143738,-2.5394961834,1.00751471519,0.000614658707354,0.00889073746633,-0.000145963147623,0.213710307531,0.484583374114,0.107844076518,-0.592427774239
620273000000,2.04576730728,-2.54164552689,1.00836789608,0.000739773006065,0.00922024178884,4.08482405904E-06,0.213710307843,0.484583373382,0.107844076553,-0.59242775019
620373000000,2.04744434357,-2.54190135002,1.00864374638,0.000190600827095,0.0101125565273,0.000112232837165,0.213710307474,0.484583373088,0.107844076532,-0.592427745319
620473000000,2.04792094231,-2.54472851753,1.0103148222,0.00114596508437,0.0105542876777,8.86564667222E-05,0.21371030806,0.484583374598,0.10784407645,-0.592427796977
620573000000,2.04806017876,-2.54926323891,1.01348125935,0.000370975914447,0.00978381319784,0.000221149621919,0.213710307795,0.484583375063,0.107844076385,-0.592427818437
620675000000,2.047996521,-2.55329155922,1.01478862762,-0.00127020921221,0.00874330538774,0.000409597551202,0.213710307745,0.484583372181,0.1078440765,-0.592427725656
620773000000,2.04776215553,-2.55683040619,1.01525628567,-0.00170859483819,0.00923566286528,0.00066832142941,0.213710307777,0.484583372782,0.107844076498,-0.592427741735
620874000000,2.04857110977,-2.55939030647,1.01582860947,-0.00273043365322,0.00987618908898,0.000514792262953,0.21371030766,0.4845833751,0.107844076429,-0.592427813722
620973000000,2.05151844025,-2.55958986282,1.01560938358,-0.00298589725055,0.0102133280269,0.000780158442886,0.213710307744,0.484583375318,0.107844076487,-0.592427812195
621073000000,2.05290389061,-2.56144332886,1.01512777805,-0.00260267720338,0.00847164467114,0.000619161280476,0.213710307961,0.484583373431,0.107844076554,-0.592427751585
621173000000,2.05328440666,-2.56492972374,1.01470947266,-0.00331266812382,0.00775024147378,0.000503129240398,0.213710307902,0.48458337413,0.107844076531,-0.592427773975
621273000000,2.05438017845,-2.56581759453,1.01421999931,-0.00534472091913,0.00859403579472,0.000534811953915,0.213710307643,0.484583375182,0.10784407652,-0.592427803535
621374000000,2.05660223961,-2.56557846069,1.01330900192,-0.00648668618367,0.00922019252368,0.000347568594703,0.213710307796,0.484583374378,0.107844076556,-0.592427776899
621474000000,2.05860328674,-2.56619906425,1.01231253147,-0.00598262987951,0.00847907727834,0.000284588275881,0.213710307755,0.484583376685,0.107844076435,-0.592427854374
621573000000,2.05960536003,-2.56812953949,1.01117861271,-0.00515336922329,0.00610868513911,0.000431862839227,0.213710307941,0.484583372248,0.107844076585,-0.592427713727
621673000000,2.06141233444,-2.56778717041,1.01027822495,-0.00583365536907,0.00532085061692,0.000272176549078,0.213710307817,0.484583373279,0.107844076594,-0.592427741468
621773000000,2.06389904022,-2.56536984444,1.00943696499,-0.00566281957048,0.00650881311661,0.00012537715129,0.213710307749,0.484583375267,0.107844076488,-0.592427809405
621873000000,2.06512403488,-2.56440138817,1.00878667831,-0.00453797602147,0.00694594481424,0.000139257081548,0.21371030787,0.484583374979,0.107844076485,-0.592427799774
621974000000,2.06443214417,-2.56681275368,1.00775933266,-0.00399297511841,0.0072158930085,3.88675442112E-05,0.213710307856,0.484583373635,0.107844076515,-0.592427759093
622074000000,2.06490516663,-2.56594443321,1.00732445717,-0.00418462403436,0.00767631368966,0.00025393395199,0.213710308015,0.48458337394,0.107844076546,-0.592427764372
622175000000,2.06607532501,-2.56301617622,1.00653970242,-0.00394492549792,0.00970749123525,0.000533320636484,0.213710307716,0.484583374179,0.107844076588,-0.59242776604
622275000000,2.0658826828,-2.56206321716,1.00634598732,-0.00135661320605,0.00991534530656,0.000571199138858,0.213710308188,0.484583375427,0.107844076528,-0.592427807066
622376000000,2.0649034977,-2.56254887581,1.00617110729,-0.00079322611906,0.00943377332979,0.000602842650356,0.213710307843,0.484583373021,0.107844076598,-0.592427732816
622473000000,2.06509685516,-2.56143212318,1.00619494915,-0.00118028818936,0.00943907760498,0.000481062529901,0.213710308005,0.484583374777,0.107844076518,-0.592427791521
622573000000,2.06613063812,-2.55905389786,1.00655460358,-0.00172439167016,0.00955734133503,0.000501573928989,0.213710307877,0.484583374125,0.107844076524,-0.592427773587
622675000000,2.06775689125,-2.55725502968,1.00722527504,-0.0024207482308,0.00914764840565,0.000429451640327,0.213710308001,0.484583375435,0.107844076432,-0.592427821089
622773000000,2.06910157204,-2.55732178688,1.00738692284,-0.00201922545491,0.00765923824853,0.000703290015642,0.213710308089,0.484583372453,0.107844076564,-0.592427723158
622873000000,2.07037425041,-2.55621528625,1.00743675232,-0.00231475658441,0.00734435401118,0.000726546232069,0.131710308154,0.466884041969,0.189844077241,-0.674427795609
622973000000,2.07338237762,-2.55303287506,1.00682389736,-0.00391241017849,0.00730860468427,0.000635697035645,0.0317103080664,0.466884037752,0.289844078006,-0.760263620136
623073000000,2.07558488846,-2.55276107788,1.00627398491,-0.0056517327436,0.00600166068771,0.000448429456212,-0.0682896922209,0.466884038188,0.293379263027,-0.760263641823
623173000000,2.07770395279,-2.55357027054,1.00587546825,-0.00672222740109,0.00398725360003,0.000718863231057,-0.168289692158,0.466884037974,0.293379263069,-0.760263630426
623273000000,2.07941412926,-2.55255079269,1.00511682034,-0.0067279276733,0.00316596388943,0.000662355277906,-0.168596163935,0.396462223555,0.375379264297,-0.836046851124
623376000000,2.0825817585,-2.54867839813,1.00358402729,-0.00351573954975,0.00321400610873,0.000211997119125,-0.16859616338,0.396462222398,0.439584302565,-0.836046912066
623473000000,2.08291506767,-2.54664063454,1.00331187248,-0.00217924609176,0.00309549222088,8.88445456045E-05,-0.161560997524,0.380987304626,0.477802056174,-0.858789673446
623574000000,2.08208703995,-2.54556059837,1.00274288654,-0.00114336370925,0.00398696309212,0.000283224066657,-0.161560997605,0.380987307208,0.477802056143,-0.858789747071
623673000000,2.08243203163,-2.5423605442,1.00207841396,0.00012360097804,0.00402253784216,0.000362375052387,-0.147443264849,0.297987307932,0.560802057138,-0.941789718536
623774000000,2.08324670792,-2.53907585144,1.00158929825,0.00139603275532,0.00371442514014,0.000190736632166,-0.147443264832,0.285796211137,0.66080205814,-0.988297394017
623874000000,2.08363008499,-2.53722476959,1.00149452686,0.00214834329919,0.00319166547379,0.000300058461104,-0.136673748758,0.283453029145,0.7206642238,-1.00411749513
623974000000,2.08130979538,-2.53790974617,1.00246679783,0.00204182128154,0.00390308775216,0.000307105563051,-0.136673748602,0.283453030212,0.720664223665,-1.00411753672
624073000000,2.08052873611,-2.53705859184,1.00353741646,0.00068166271493,0.00599774981489,0.000524751796956,-0.113110416164,0.26851610711,0.751468261913,-1.01998470066
624173000000,2.08024001122,-2.53522562981,1.0045042038,0.00039533443353,0.0075864855657,0.000695410334952,-0.113110416026,0.268516109102,0.75146826185,-1.0199847627
624274000000,2.07946872711,-2.53556227684,1.00592541695,0.00123822317954,0.00845869615219,0.000725870296519,-0.113110415668,0.26851611011,0.751468261769,-1.01998479828
624374000000,2.07901835442,-2.53683185577,1.0067512989,0.00153561754838,0.00801927624499,0.000901532382115,-0.113110415762,0.268516106014,0.751468261996,-1.01998466452
624474000000,2.07917881012,-2.53718137741,1.00725662708,0.00141633168217,0.0061680962476,0.000490407922659,-0.101312950473,0.254650425804,0.782088479665,-1.03673928811
624575000000,2.07989287376,-2.53582763672,1.0079870224,0.00131968820525,0.00658094149761,0.000557143594234,-0.10131295066,0.254650427808,0.782088479654,-1.03673934604
624673000000,2.079403162,-2.53658890724,1.00934267044,0.00169042005615,0.00759604001605,0.000582487771267,-0.0844606758302,0.282644375637,0.739014586649,-1.02165937673
624774000000,2.0785741806,-2.53881621361,1.0105587244,0.000935523953343,0.00852372895164,0.000331892597622,-0.0844606760371,0.282644376197,0.739014586506,-1.02165940508
624873000000,2.07813096046,-2.54004812241,1.01129221916,-0.000279224063342,0.00820463275744,0.000559328015353,-0.0815942366022,0.272633447442,0.742220064816,-1.0148539401
624976000000,2.07670092583,-2.54248666763,1.01346421242,-4.69750684687E-05,0.00797097923092,0.000544438691034,-0.081594236403,0.27263344682,0.742220064768,-1.01485392659
625073000000,2.07598662376,-2.54271864891,1.0146933794,0.00164205406455,0.00963183141393,0.000457788883972,-0.0807962343464,0.293158961303,0.728098651411,-1.02125796989
625173000000,2.0761384964,-2.54112887383,1.01428198814,0.000433966060966,0.010671902419,0.000601989539382,-0.0807962347115,0.293158963174,0.728098651372,-1.0212580268
625273000000,2.0770406723,-2.541431427,1.01452302933,0.00117320500588,0.0104834216696,0.000345183625835,-0.0807962345865,0.293158961298,0.728098651449,-1.02125796811
625374000000,2.07841277122,-2.54231786728,1.01485466957,0.00189610799593,0.00996991092431,0.000240419787109,-0.0807962345629,0.293158962236,0.728098651385,-1.02125800065
625473000000,2.08007574081,-2.54185438156,1.01451587677,0.00133074849698,0.00980024352713,0.000100256621142,-0.0845901969102,0.292160077574,0.729701062705,-1.02186154927
625573000000,2.08215093613,-2.5401597023,1.01402771473,0.000571652903221,0.00938327483882,-0.000213702295509,-0.0845901970797,0.29216007803,0.7297010627,-1.02186156279
625678000000,2.08384609222,-2.53935956955,1.01424276829,0.00116204879843,0.00829924660922,-0.000343651107836,-0.0933480861994,0.314903267471,0.733338913233,-1.0482424442
625773000000,2.08612394333,-2.54084539413,1.01511108875,0.0026338495786,0.00623813530742,0.000115100199618,-0.0933480863381,0.314903271184,0.733338912992,-1.04824257037
625873000000,2.08752727509,-2.54032278061,1.01504421234,0.00299195195789,0.00665493950197,4.50220829222E-05,-0.0933480860669,0.314903270066,0.733338913075,-1.0482425302
625973000000,2.08966374397,-2.53813838959,1.01507878304,0.00215475083363,0.00695502249901,-0.000136987145494,-0.0933480864162,0.314903270094,0.733338913101,-1.048242529
626073000000,2.09036111832,-2.53810048103,1.01525342464,0.00311043510785,0.00805025894874,-0.000122351186166,-0.0960171151233,0.325859349143,0.754243215891,-1.08010294321
626175000000,2.09068155289,-2.53911709785,1.01577985287,0.00382710817641,0.00885557595059,0.000222961932431,-0.0960171151375,0.325859348978,0.754243215892,-1.08010293722
626274000000,2.09213137627,-2.54056549072,1.01775431633,0.00490950381646,0.00822720925592,0.000139472857644,-0.0992006213731,0.322841057867,0.78171452004,-1.10455598673
626373000000,2.09417629242,-2.54250836372,1.02047002316,0.00453669439333,0.00613847765056,4.66304582722E-05,-0.0992006213866,0.322841055644,0.781714520093,-1.10455591957
626473000000,2.09611964226,-2.54280662537,1.02205443382,0.00238890391661,0.00506016547604,0.00031101992156,-0.113674454763,0.366436933633,0.801460168168,-1.1678974744
626573000000,2.0979745388,-2.54163956642,1.0228894949,0.00139155276795,0.00437909255224,0.000243200237737,-0.113674454907,0.366436933843,0.801460168166,-1.16789747934
626674000000,2.09910559654,-2.54100751877,1.02335178852,0.00222981752346,0.00427026720288,0.000161800584135,-0.113674454579,0.366436931856,0.801460168301,-1.16789741219
626774000000,2.09991812706,-2.54259371758,1.024979949,0.00390026504976,0.00397277726869,0.000347030896517,-0.113674454654,0.366436933461,0.801460168105,-1.16789747101
626874000000,2.10045146942,-2.54224038124,1.02575194836,0.00412332617792,0.00502280372583,1.61716613233E-05,-0.117595360089,0.36230469016,0.827763459797,-1.19006845361
626974000000,2.10007715225,-2.53901028633,1.02511096001,0.00541237224942,0.00708374203791,-0.000322559997949,-0.117595360015,0.362304691204,0.827763459762,-1.19006848528
627076000000,2.10009121895,-2.53995966911,1.02649188042,0.00688758430819,0.00899489212858,-0.000442339838285,-0.128819763577,0.39956731093,0.812831720981,-1.21239958854
627173000000,2.10041832924,-2.54178094864,1.0285037756,0.00677399071855,0.00831103784274,-0.000382113604731,-0.128819763934,0.399567306945,0.812831721193,-1.2123994581
627273000000,2.10125684738,-2.54297947884,1.03082168102,0.00519486892803,0.00499956569723,8.77550931492E-05,-0.145539075143,0.437027514271,0.781867644197,-1.21889554833
627373000000,2.10160946846,-2.54245448112,1.03145205975,0.0026732406286,0.00433255718738,-0.000186820712787,-0.145539075586,0.437027513336,0.781867644292,-1.21889551496
627475000000,2.10243272781,-2.54367232323,1.03169715405,0.00301071380153,0.00551655389107,-0.000257390625188,-0.167882800316,0.479451865089,0.737006863322,-1.2164591665
627574000000,2.10332298279,-2.54541325569,1.03154063225,0.00376642564966,0.00588690534851,-2.20412823803E-05,-0.167882800294,0.479451866138,0.737006863312,-1.21645919612
627673000000,2.10475111008,-2.54573512077,1.03080463409,0.00407684163757,0.00433802263194,-0.000213609312014,-0.167882800378,0.479451864328,0.737006863401,-1.2164591381
627773000000,2.10554337502,-2.54425501823,1.02907240391,0.00477067502426,0.00410368463329,-7.93101733848E-05,-0.167882800295,0.479451866522,0.737006863298,-1.21645920782
627869000000,2.10612082481,-2.544952631,1.02905225754,0.00542998815269,0.00341308527914,8.95988423484E-05,-0.176611468378,0.478609858926,0.7373227084,-1.21593293581
627973000000,2.10624575615,-2.54711341858,1.02982079983,0.0051376767416,0.00341314874685,-1.39915507551E-05,-0.176611468375,0.478609857623,0.737322708448,-1.21593289426
628074000000,2.10631871223,-2.54740476608,1.02947986126,0.00327036536436,0.00470462746673,0.000266307058231,-0.194334775555,0.530803981002,0.667286355509,-1.19809088142
628173000000,2.10630965233,-2.54669690132,1.02815258503,0.00300777487442,0.00402979891564,0.000514015819821,-0.194334775571,0.53080397797,0.667286355702,-1.19809078273
628275000000,2.10550284386,-2.54722571373,1.02700531483,0.00310371420071,0.00398452941056,0.000438527172736,-0.210708513951,0.534623741899,0.655218739517,-1.18984293105
628374000000,2.1043150425,-2.54925227165,1.02738785744,0.00424246415721,0.00443535990529,0.000616325932482,-0.210708513871,0.534623741739,0.655218739485,-1.18984292818
628473000000,2.10320925713,-2.55311250687,1.02844572067,0.0033186343086,0.00509136523979,0.000340566896339,-0.22209768007,0.575731514807,0.595796960872,-1.17152878416
628575000000,2.10254073143,-2.55556893349,1.02927947044,0.00234529347412,0.00598091496726,0.000255259731244,-0.222097680241,0.575731515832,0.595796960797,-1.17152881859
628673000000,2.10122656822,-2.55805635452,1.02942609787,0.000505436485471,0.00713831909473,0.000373457268674,-0.244838535861,0.657213626462,0.512796959147,-1.08986309267
628774000000,2.10019087791,-2.55779767036,1.0284255743,-0.00161695914457,0.00762987285371,0.000463435100729,-0.244838536137,0.657213629443,0.432649091647,-1.08986303907
628873000000,2.09979510307,-2.55926680565,1.02882170677,-0.00270824355461,0.00691962508202,0.000561976563716,-0.253073215723,0.740213628627,0.349649089763,-1.00686310266
628973000000,2.09926557541,-2.56100749969,1.03002357483,-0.00261202079221,0.00613821968788,0.000413369910509,-0.253073215555,0.787532211419,0.24964908812,-0.96222969859
629073000000,2.09899187088,-2.56094384193,1.03018498421,-0.00265170396612,0.00637860137202,0.000208516144352,-0.253073215324,0.787532215538,0.17469705285,-0.9622297086
629173000000,2.09883069992,-2.55939364433,1.03040516376,-0.00375742204434,0.00594052943154,0.000516352614706,-0.253073215721,0.787532212667,0.174697052917,-0.962229625174
629274000000,2.09892916679,-2.55826926231,1.03061926365,-0.00411670657409,0.00615057263413,0.000283465660757,-0.253073215592,0.787532215057,0.17469705284,-0.962229696701
629373000000,2.09947347641,-2.55818128586,1.03257036209,-0.00255520207798,0.00528485280681,0.000440428013646,-0.253073215298,0.787532212407,0.17469705292,-0.962229616461
629473000000,2.10049557686,-2.55619239807,1.03326404095,-0.00188130708054,0.00340200600606,0.000657326509049,-0.253073215452,0.787532212006,0.174697052963,-0.962229601649
629574000000,2.10114502907,-2.55365085602,1.03276181221,-0.00325727746857,0.00350963026513,0.000535956914801,-0.253073215586,0.787532213688,0.174697052912,-0.962229652157
629674000000,2.10133981705,-2.55230498314,1.03307771683,-0.00398426461746,0.00335474522985,0.0007539858157,-0.253073215639,0.787532213543,0.174697052889,-0.962229650794
629778000000,2.10087060928,-2.55226826668,1.03564190865,-0.00424101816622,0.00429972084585,0.00019445257431,-0.253073215408,0.787532213275,0.174697052847,-0.962229647637
629873000000,2.10039186478,-2.55065798759,1.03698539734,-0.00550638761005,0.00512406209559,-0.000174098161229,-0.253073215451,0.78753221401,0.174697052839,-0.962229668241
629973000000,2.10032534599,-2.5484521389,1.03685390949,-0.00621539100891,0.00496828430956,0.000238960378639,-0.253073215497,0.787532213053,0.174697052907,-0.962229635118
630073000000,2.10016751289,-2.54690504074,1.03707778454,-0.00617034257137,0.00462488019274,6.46308687116E-05,-0.25307321546,0.787532211783,0.174697052949,-0.962229596731
630173000000,2.09938549995,-2.54309105873,1.03874981403,-0.00435216582959,0.00490916470463,0.000189094354697,-0.253073215396,0.787532214,0.174697052878,-0.962229663461
630273000000,2.09930896759,-2.53918504715,1.03956580162,-0.00238837232977,0.0044142009951,0.000268178220145,-0.25307321541,0.78753221293,0.174697052895,-0.962229633062
630374000000,2.09938383102,-2.53509354591,1.04006123543,-0.00118842568467,0.00399779558378,0.000222520515568,-0.253073215305,0.787532212735,0.17469705289,-0.962229627799
630473000000,2.09874677658,-2.53146648407,1.04289877415,-0.00144472979849,0.0042452796458,0.000164341047848,-0.253073215296,0.787532212452,0.174697052899,-0.962229619325
630574000000,2.09786367416,-2.52824020386,1.04658043385,-0.00264952459833,0.00524184280013,9.31128302372E-05,-0.253073215349,0.787532213627,0.174697052826,-0.962229658227
630673000000,2.09661722183,-2.52475452423,1.05003213882,-0.00364810910883,0.00532953649438,0.000334535861182,-0.253073215468,0.787532214303,0.174697052782,-0.962229681213
630773000000,2.09516811371,-2.52095746994,1.05291855335,-0.00315100173809,0.00474883349166,7.20917617269E-05,-0.253073215481,0.787532213073,0.174697052816,-0.962229644395
630873000000,2.09479808807,-2.51852989197,1.05336976051,-0.00297386467264,0.00406218782411,-1.37109619973E-05,-0.253073215417,0.787532213722,0.174697052789,-0.962229664327
630976000000,2.09508442879,-2.51447534561,1.05287718773,-0.00215307065171,0.00208482687653,-7.76873310429E-05,-0.253073215468,0.787532211969,0.174697052896,-0.962229606028
631073000000,2.09446454048,-2.51095604897,1.0529191494,-0.00142223701401,0.00156334991007,-0.000228367652487,-0.253073215304,0.787532211797,0.174697052904,-0.96222959996
